Year,Region,Storage,Hour,Fuel,Value
2040,DE,PHS,12,Power,377.0307382295448
2040,DE,PHS,13,Power,366.8497859226878
2040,DE,PHS,14,Power,356.67901456813763
2040,DE,PHS,15,Power,346.518413984942
2040,DE,PHS,16,Power,336.3679740023296
2040,DE,PHS,17,Power,326.22768445969984
2040,DE,PHS,18,Power,316.0975352066127
2040,DE,PHS,19,Power,305.9775161027786
2040,DE,PHS,20,Power,295.8676170180484
2040,DE,PHS,21,Power,285.7678278324029
2040,DE,PHS,22,Power,275.678138435943
2040,DE,PHS,23,Power,265.59853872887965
2040,DE,PHS,24,Power,255.52901862152333
2040,DE,PHS,25,Power,245.46956803427435
2040,DE,PHS,26,Power,235.4201768976126
2040,DE,PHS,27,Power,235.184756720715
2040,DE,PHS,28,Power,242.4495719639943
2040,DE,PHS,29,Power,249.7071223920303
2040,DE,PHS,30,Power,256.95741526963826
2040,DE,PHS,31,Power,264.2004578543686
2040,DE,PHS,32,Power,271.43625739651424
2040,DE,PHS,33,Power,278.66482113911775
2040,DE,PHS,34,Power,285.88615631797865
2040,DE,PHS,35,Power,293.10027016166066
2040,DE,PHS,36,Power,292.807169891499
2040,DE,PHS,37,Power,292.5143627216075
2040,DE,PHS,38,Power,292.2218483588859
2040,DE,PHS,39,Power,291.929626510527
2040,DE,PHS,40,Power,291.63769688401646
2040,DE,PHS,41,Power,291.3460591871324
2040,DE,PHS,42,Power,291.0547131279453
2040,DE,PHS,43,Power,293.1791456556174
2040,DE,PHS,44,Power,292.88596650996175
2040,DE,PHS,45,Power,292.5930805434518
2040,DE,PHS,46,Power,292.30048746290834
2040,DE,PHS,47,Power,292.0081869754454
2040,DE,PHS,48,Power,291.71617878846996
2040,DE,PHS,49,Power,298.9244626096815
2040,DE,PHS,50,Power,306.1255381470718
2040,DE,PHS,51,Power,313.3194126089247
2040,DE,PHS,52,Power,320.5060931963158
2040,DE,PHS,53,Power,327.6855871031195
2040,DE,PHS,54,Power,334.85790151601634
2040,DE,PHS,55,Power,342.02304361450035
2040,DE,PHS,56,Power,349.18102057088583
2040,DE,PHS,57,Power,356.33183955031495
2040,DE,PHS,58,Power,363.47550771076465
2040,DE,PHS,59,Power,370.6120322030539
2040,DE,PHS,60,Power,373.5892566831428
2040,DE,PHS,61,Power,374.6472073676597
2040,DE,PHS,62,Power,380.716017385592
2040,DE,PHS,63,Power,380.33530136820644
2040,DE,PHS,64,Power,379.9549660668382
2040,DE,PHS,65,Power,379.57501110077135
2040,DE,PHS,66,Power,379.1954360896706
2040,DE,PHS,67,Power,378.8162406535809
2040,DE,PHS,68,Power,382.70274884852176
2040,DE,PHS,69,Power,389.82004609967316
2040,DE,PHS,70,Power,396.9302260535735
2040,DE,PHS,71,Power,404.03329582751985
2040,DE,PHS,72,Power,403.6292625316923
2040,DE,PHS,73,Power,410.7256332691606
2040,DE,PHS,74,Power,417.81490763589136
2040,DE,PHS,75,Power,424.8970927282554
2040,DE,PHS,76,Power,431.9721956355271
2040,DE,PHS,77,Power,439.0402234398916
2040,DE,PHS,78,Power,446.1011832164516
2040,DE,PHS,79,Power,453.1550820332351
2040,DE,PHS,80,Power,460.2019269512018
2040,DE,PHS,81,Power,467.24172502425057
2040,DE,PHS,82,Power,474.2744832992263
2040,DE,PHS,83,Power,473.800208815927
2040,DE,PHS,84,Power,473.3264086071111
2040,DE,PHS,85,Power,472.85308219850396
2040,DE,PHS,86,Power,472.3802291163054
2040,DE,PHS,87,Power,474.0325829340891
2040,DE,PHS,88,Power,473.5585503511549
2040,DE,PHS,89,Power,473.0849918008038
2040,DE,PHS,90,Power,472.6119068090029
2040,DE,PHS,91,Power,472.13929490219385
2040,DE,PHS,92,Power,471.6671556072916
2040,DE,PHS,93,Power,471.1954884516843
2040,DE,PHS,94,Power,470.72429296323253
2040,DE,PHS,95,Power,470.25356867026926
2040,DE,PHS,96,Power,469.78331510159893
2040,DE,PHS,97,Power,469.31353178649726
2040,DE,PHS,98,Power,468.84421825471077
2040,DE,PHS,99,Power,475.875374036456
2040,DE,PHS,100,Power,482.89949866241955
2040,DE,PHS,101,Power,483.270359966342
2040,DE,PHS,102,Power,482.7870896063757
2040,DE,PHS,103,Power,485.9917735686171
2040,DE,PHS,104,Power,493.0057817950484
2040,DE,PHS,105,Power,500.0127760132533
2040,DE,PHS,106,Power,499.51276323724
2040,DE,PHS,107,Power,499.0132504740027
2040,DE,PHS,108,Power,498.51423722352865
2040,DE,PHS,109,Power,498.0157229863051
2040,DE,PHS,110,Power,497.5177072633188
2040,DE,PHS,111,Power,497.0201895560554
2040,DE,PHS,112,Power,496.52316936649936
2040,DE,PHS,113,Power,496.02664619713283
2040,DE,PHS,114,Power,495.5306195509356
2040,DE,PHS,115,Power,495.0350889313846
2040,DE,PHS,116,Power,494.5400538424532
2040,DE,PHS,117,Power,501.50300500751064
2040,DE,PHS,118,Power,501.00150200250306
2040,DE,PHS,119,Power,500.5005005005005
2040,DE,PHS,120,Power,500.0
2040,DE,H2Tank,1,H2,68.90299358883892
2040,DE,H2Tank,2,H2,68.90299358883892
2040,DE,H2Tank,3,H2,68.90299358883892
2040,DE,H2Tank,4,H2,68.90299358883892
2040,DE,H2Tank,5,H2,68.90299358883892
2040,DE,H2Tank,6,H2,68.90299358883892
2040,DE,H2Tank,7,H2,68.90299358883892
2040,DE,H2Tank,8,H2,68.90299358883892
2040,DE,H2Tank,9,H2,68.90299358883892
2040,DE,H2Tank,10,H2,68.90299358883892
2040,DE,H2Tank,11,H2,73.75710746086392
2040,DE,H2Tank,12,H2,73.75710746086392
2040,DE,H2Tank,13,H2,73.75710746086392
2040,DE,H2Tank,14,H2,73.75710746086392
2040,DE,H2Tank,15,H2,71.33130576441194
2040,DE,H2Tank,16,H2,68.62443204815347
2040,DE,H2Tank,17,H2,68.62443204815347
2040,DE,H2Tank,18,H2,56.57677586279741
2040,DE,H2Tank,19,H2,30.172414051212193
2040,DE,H2Tank,20,H2,28.493554186532663
2040,DE,H2Tank,21,H2,28.493554186532663
2040,DE,H2Tank,22,H2,26.371585683344186
2040,DE,H2Tank,23,H2,26.371585683344186
2040,DE,H2Tank,24,H2,26.371585683344186
2040,DE,H2Tank,25,H2,8.93922489731111
2040,DE,H2Tank,26,H2,0.0
2040,DE,H2Tank,27,H2,0.0
2040,DE,H2Tank,28,H2,0.8917372569916653
2040,DE,H2Tank,29,H2,23.195202462298692
2040,DE,H2Tank,30,H2,54.070202462298695
2040,DE,H2Tank,31,H2,84.24595252349036
2040,DE,H2Tank,32,H2,88.33856498685702
2040,DE,H2Tank,33,H2,88.33856498685702
2040,DE,H2Tank,34,H2,88.33856498685702
2040,DE,H2Tank,35,H2,88.33856498685702
2040,DE,H2Tank,36,H2,87.59163086578737
2040,DE,H2Tank,37,H2,78.92100882719087
2040,DE,H2Tank,38,H2,65.02996151929614
2040,DE,H2Tank,39,H2,63.61205907648912
2040,DE,H2Tank,40,H2,55.28418165964701
2040,DE,H2Tank,41,H2,54.81441367999789
2040,DE,H2Tank,42,H2,50.52965207789263
2040,DE,H2Tank,43,H2,50.52965207789263
2040,DE,H2Tank,44,H2,48.252512517892626
2040,DE,H2Tank,45,H2,43.369099156664554
2040,DE,H2Tank,46,H2,32.29639265455929
2040,DE,H2Tank,47,H2,16.44736842105263
2040,DE,H2Tank,48,H2,0.0
2040,DE,H2Tank,49,H2,0.0
2040,DE,H2Tank,50,H2,18.532178661404988
2040,DE,H2Tank,51,H2,49.407178661404984
2040,DE,H2Tank,52,H2,78.38140445304664
2040,DE,H2Tank,53,H2,99.2463825038633
2040,DE,H2Tank,54,H2,117.02439090215496
2040,DE,H2Tank,55,H2,130.0
2040,DE,H2Tank,56,H2,130.0
2040,DE,H2Tank,57,H2,130.0
2040,DE,H2Tank,58,H2,130.0
2040,DE,H2Tank,59,H2,130.0
2040,DE,H2Tank,60,H2,130.0
2040,DE,H2Tank,61,H2,130.0
2040,DE,H2Tank,62,H2,130.0
2040,DE,H2Tank,63,H2,126.96991792
2040,DE,H2Tank,64,H2,122.76544034192982
2040,DE,H2Tank,65,H2,117.00603011807017
2040,DE,H2Tank,66,H2,116.01663606315789
2040,DE,H2Tank,67,H2,110.36120523631578
2040,DE,H2Tank,68,H2,103.56898758953541
2040,DE,H2Tank,69,H2,103.34069256830735
2040,DE,H2Tank,70,H2,100.38077975128981
2040,DE,H2Tank,71,H2,90.84897421532489
2040,DE,H2Tank,72,H2,74.40160579427226
2040,DE,H2Tank,73,H2,72.1918011272547
2040,DE,H2Tank,74,H2,76.26918910579637
2040,DE,H2Tank,75,H2,101.05808987526304
2040,DE,H2Tank,76,H2,130.0
2040,DE,H2Tank,77,H2,130.0
2040,DE,H2Tank,78,H2,130.0
2040,DE,H2Tank,79,H2,130.0
2040,DE,H2Tank,80,H2,130.0
2040,DE,H2Tank,81,H2,130.0
2040,DE,H2Tank,82,H2,130.0
2040,DE,H2Tank,83,H2,130.0
2040,DE,H2Tank,84,H2,130.0
2040,DE,H2Tank,85,H2,130.0
2040,DE,H2Tank,86,H2,130.0
2040,DE,H2Tank,87,H2,130.0
2040,DE,H2Tank,88,H2,130.0
2040,DE,H2Tank,89,H2,130.0
2040,DE,H2Tank,90,H2,130.0
2040,DE,H2Tank,91,H2,130.0
2040,DE,H2Tank,92,H2,130.0
2040,DE,H2Tank,93,H2,130.0
2040,DE,H2Tank,94,H2,130.0
2040,DE,H2Tank,95,H2,125.42444498783946
2040,DE,H2Tank,96,H2,116.08542168871666
2040,DE,H2Tank,97,H2,108.92753485169912
2040,DE,H2Tank,98,H2,108.92753485169912
2040,DE,H2Tank,99,H2,108.92753485169912
2040,DE,H2Tank,100,H2,108.92753485169912
2040,DE,H2Tank,101,H2,108.92753485169912
2040,DE,H2Tank,102,H2,108.92753485169912
2040,DE,H2Tank,103,H2,108.92753485169912
2040,DE,H2Tank,104,H2,117.06242282019079
2040,DE,H2Tank,105,H2,123.86071981544104
2040,DE,H2Tank,106,H2,123.86071981544104
2040,DE,H2Tank,107,H2,116.14736751123051
2040,DE,H2Tank,108,H2,105.87514591476787
2040,DE,H2Tank,109,H2,80.14985695378715
2040,DE,H2Tank,110,H2,73.48665122519066
2040,DE,H2Tank,111,H2,67.00821171515422
2040,DE,H2Tank,112,H2,67.00821171515422
2040,DE,H2Tank,113,H2,67.00821171515422
2040,DE,H2Tank,114,H2,65.0
2040,DE,H2Tank,115,H2,65.0
2040,DE,H2Tank,116,H2,65.0
2040,DE,H2Tank,117,H2,65.0
2040,DE,H2Tank,118,H2,65.0
2040,DE,H2Tank,119,H2,65.0
2040,DE,H2Tank,120,H2,65.0
2040,FR,Battery,1,Power,199.0
2040,FR,Battery,2,Power,178.25458869629628
2040,FR,Battery,3,Power,126.05617391577775
2040,FR,Battery,4,Power,80.46761009096711
2040,FR,Battery,5,Power,79.05960050347524
2040,FR,Battery,6,Power,68.58625256903015
2040,FR,Battery,7,Power,64.70399225253199
2040,FR,Battery,8,Power,64.2293589855378
2040,FR,Battery,9,Power,63.90821219061011
2040,FR,Battery,10,Power,63.58867112965706
2040,FR,Battery,11,Power,63.270727774008776
2040,FR,Battery,12,Power,62.954374135138735
2040,FR,Battery,13,Power,62.63960226446304
2040,FR,Battery,14,Power,62.32640425314073
2040,FR,Battery,15,Power,40.290206113279865
2040,FR,Battery,16,Power,13.204879569060468
2040,FR,Battery,17,Power,13.138855171215168
2040,FR,Battery,18,Power,13.073160895359093
2040,FR,Battery,19,Power,13.007795090882299
2040,FR,Battery,20,Power,11.402505341200445
2040,FR,Battery,21,Power,11.345492814494444
2040,FR,Battery,22,Power,11.288765350421974
2040,FR,Battery,23,Power,11.232321523669865
2040,FR,Battery,24,Power,11.176159916051517
2040,FR,Battery,25,Power,11.066649812767555
2040,FR,Battery,26,Power,0.0
2040,FR,Battery,27,Power,0.0
2040,FR,Battery,28,Power,-0.0
2040,FR,Battery,29,Power,0.0
2040,FR,Battery,30,Power,0.0
2040,FR,Battery,31,Power,-0.0
2040,FR,Battery,32,Power,-0.0
2040,FR,Battery,33,Power,0.0
2040,FR,Battery,34,Power,0.0
2040,FR,Battery,35,Power,0.0
2040,FR,Battery,36,Power,0.0
2040,FR,Battery,37,Power,-0.0
2040,FR,Battery,38,Power,-0.0
2040,FR,Battery,39,Power,-0.0
2040,FR,Battery,40,Power,-0.0
2040,FR,Battery,41,Power,-0.0
2040,FR,Battery,42,Power,-0.0
2040,FR,Battery,43,Power,-0.0
2040,FR,Battery,44,Power,14.465158122766088
2040,FR,Battery,45,Power,15.344091226152264
2040,FR,Battery,46,Power,15.267370770021502
2040,FR,Battery,47,Power,12.898930977329352
2040,FR,Battery,48,Power,-0.0
2040,FR,Battery,49,Power,0.0
2040,FR,Battery,50,Power,-0.0
2040,FR,Battery,51,Power,-0.0
2040,FR,Battery,52,Power,19.575766340756076
2040,FR,Battery,53,Power,36.727314570008375
2040,FR,Battery,54,Power,54.11888618775834
2040,FR,Battery,55,Power,76.72758576139323
2040,FR,Battery,56,Power,115.50070310178626
2040,FR,Battery,57,Power,170.17349705227733
2040,FR,Battery,58,Power,204.47304179321594
2040,FR,Battery,59,Power,234.32885899604986
2040,FR,Battery,60,Power,230.0996503362175
2040,FR,Battery,61,Power,208.58182792157345
2040,FR,Battery,62,Power,188.9029148190026
2040,FR,Battery,63,Power,148.76336426682616
2040,FR,Battery,64,Power,109.69266822104758
2040,FR,Battery,65,Power,67.06292239660901
2040,FR,Battery,66,Power,66.72760778462596
2040,FR,Battery,67,Power,66.39396974570283
2040,FR,Battery,68,Power,66.06199989697431
2040,FR,Battery,69,Power,65.73168989748945
2040,FR,Battery,70,Power,65.403031448002
2040,FR,Battery,71,Power,65.07601629076198
2040,FR,Battery,72,Power,53.16005587867424
2040,FR,Battery,73,Power,52.89425559928087
2040,FR,Battery,74,Power,52.62978432128446
2040,FR,Battery,75,Power,56.75101466467803
2040,FR,Battery,76,Power,79.92857666575465
2040,FR,Battery,77,Power,109.9692579384413
2040,FR,Battery,78,Power,185.26166283674908
2040,FR,Battery,79,Power,246.97885492196534
2040,FR,Battery,80,Power,297.5106993879555
2040,FR,Battery,81,Power,327.01752921981574
2040,FR,Battery,82,Power,326.25737936791666
2040,FR,Battery,83,Power,324.6260924710771
2040,FR,Battery,84,Power,293.8794388909439
2040,FR,Battery,85,Power,292.4100416964892
2040,FR,Battery,86,Power,290.9479914880068
2040,FR,Battery,87,Power,289.49325153056674
2040,FR,Battery,88,Power,261.8910432432843
2040,FR,Battery,89,Power,233.01786476151233
2040,FR,Battery,90,Power,231.85277543770476
2040,FR,Battery,91,Power,230.69351156051624
2040,FR,Battery,92,Power,229.54004400271367
2040,FR,Battery,93,Power,228.3923437827001
2040,FR,Battery,94,Power,227.2503820637866
2040,FR,Battery,95,Power,226.11413015346764
2040,FR,Battery,96,Power,224.9835595027003
2040,FR,Battery,97,Power,223.8586417051868
2040,FR,Battery,98,Power,222.73934849666088
2040,FR,Battery,99,Power,221.62565175417757
2040,FR,Battery,100,Power,220.5175234954067
2040,FR,Battery,101,Power,219.41493587792965
2040,FR,Battery,102,Power,218.31786119854002
2040,FR,Battery,103,Power,263.1240430870202
2040,FR,Battery,104,Power,288.68336105198506
2040,FR,Battery,105,Power,287.23994424672514
2040,FR,Battery,106,Power,281.9373593805024
2040,FR,Battery,107,Power,267.1759367962779
2040,FR,Battery,108,Power,265.8400571122965
2040,FR,Battery,109,Power,240.9649149498174
2040,FR,Battery,110,Power,221.48832319371826
2040,FR,Battery,111,Power,209.2291876888608
2040,FR,Battery,112,Power,208.18304175041652
2040,FR,Battery,113,Power,207.14212654166442
2040,FR,Battery,114,Power,206.1064159089561
2040,FR,Battery,115,Power,205.07588382941137
2040,FR,Battery,116,Power,204.05050441026432
2040,FR,Battery,117,Power,203.03025188821303
2040,FR,Battery,118,Power,202.015100628772
2040,FR,Battery,119,Power,201.00502512562815
2040,FR,Battery,120,Power,200.0
2040,FR,PHS,1,Power,391.75686274509803
2040,FR,PHS,2,Power,383.521968627451
2040,FR,PHS,3,Power,375.2953094039216
2040,FR,PHS,4,Power,367.0768768396157
2040,FR,PHS,5,Power,358.86666270787407
2040,FR,PHS,6,Power,350.6646587902642
2040,FR,PHS,7,Power,342.47085687657193
2040,FR,PHS,8,Power,334.28524876479344
2040,FR,PHS,9,Power,326.10782626112666
2040,FR,PHS,10,Power,317.93858117996353
2040,FR,PHS,11,Power,309.77750534388156
2040,FR,PHS,12,Power,301.6245905836357
2040,FR,PHS,13,Power,293.4798287381501
2040,FR,PHS,14,Power,285.34321165451
2040,FR,PHS,15,Power,277.2147311879536
2040,FR,PHS,16,Power,269.0943792018637
2040,FR,PHS,17,Power,260.98214756775985
2040,FR,PHS,18,Power,252.87802816529015
2040,FR,PHS,19,Power,244.7820128822229
2040,FR,PHS,20,Power,236.6940936144387
2040,FR,PHS,21,Power,228.61426226592232
2040,FR,PHS,22,Power,220.54251074875444
2040,FR,PHS,23,Power,212.47883098310373
2040,FR,PHS,24,Power,204.42321489721866
2040,FR,PHS,25,Power,196.37565442741948
2040,FR,PHS,26,Power,188.3361415180901
2040,FR,PHS,27,Power,188.14780537657202
2040,FR,PHS,28,Power,193.95965757119546
2040,FR,PHS,29,Power,199.76569791362428
2040,FR,PHS,30,Power,205.56593221571066
2040,FR,PHS,31,Power,211.36036628349495
2040,FR,PHS,32,Power,217.14900591721147
2040,FR,PHS,33,Power,222.93185691129426
2040,FR,PHS,34,Power,228.70892505438297
2040,FR,PHS,35,Power,234.4802161293286
2040,FR,PHS,36,Power,240.24573591319927
2040,FR,PHS,37,Power,240.00549017728608
2040,FR,PHS,38,Power,239.7654846871088
2040,FR,PHS,39,Power,239.5257192024217
2040,FR,PHS,40,Power,239.28619348321928
2040,FR,PHS,41,Power,239.04690728973605
2040,FR,PHS,42,Power,238.8078603824463
2040,FR,PHS,43,Power,244.56905252206386
2040,FR,PHS,44,Power,250.3244834695418
2040,FR,PHS,45,Power,256.07415898607223
2040,FR,PHS,46,Power,255.81808482708615
2040,FR,PHS,47,Power,255.56226674225906
2040,FR,PHS,48,Power,255.3067044755168
2040,FR,PHS,49,Power,255.05139777104128
2040,FR,PHS,50,Power,260.79634637327024
2040,FR,PHS,51,Power,266.53555002689694
2040,FR,PHS,52,Power,272.26901447687004
2040,FR,PHS,53,Power,277.99674546239316
2040,FR,PHS,54,Power,283.71874871693075
2040,FR,PHS,55,Power,289.4350299682138
2040,FR,PHS,56,Power,295.1455949382456
2040,FR,PHS,57,Power,300.8504493433074
2040,FR,PHS,58,Power,306.54959889396406
2040,FR,PHS,59,Power,312.2430492950701
2040,FR,PHS,60,Power,312.8037404843052
2040,FR,PHS,61,Power,312.4909367438209
2040,FR,PHS,62,Power,312.1784458070771
2040,FR,PHS,63,Power,311.86626736127
2040,FR,PHS,64,Power,311.5544010939087
2040,FR,PHS,65,Power,311.2428466928148
2040,FR,PHS,66,Power,310.93160384612196
2040,FR,PHS,67,Power,310.6206722422758
2040,FR,PHS,68,Power,310.3100515700335
2040,FR,PHS,69,Power,309.9997415184635
2040,FR,PHS,70,Power,309.689741776945
2040,FR,PHS,71,Power,309.3800520351681
2040,FR,PHS,72,Power,309.0706719831329
2040,FR,PHS,73,Power,308.7616013111498
2040,FR,PHS,74,Power,314.4528397098386
2040,FR,PHS,75,Power,320.1383868701288
2040,FR,PHS,76,Power,325.8182484832586
2040,FR,PHS,77,Power,331.4924302347754
2040,FR,PHS,78,Power,337.1609378045406
2040,FR,PHS,79,Power,342.82377686673607
2040,FR,PHS,80,Power,348.48095308986933
2040,FR,PHS,81,Power,354.1324721367795
2040,FR,PHS,82,Power,359.7783396646427
2040,FR,PHS,83,Power,365.4185613249781
2040,FR,PHS,84,Power,365.0531427636531
2040,FR,PHS,85,Power,369.20417241598943
2040,FR,PHS,86,Power,372.2083497531734
2040,FR,PHS,87,Power,376.90092056899334
2040,FR,PHS,88,Power,376.5240196484243
2040,FR,PHS,89,Power,376.1474956287759
2040,FR,PHS,90,Power,375.77134813314706
2040,FR,PHS,91,Power,375.39557678501393
2040,FR,PHS,92,Power,375.0201812082289
2040,FR,PHS,93,Power,374.64516102702066
2040,FR,PHS,94,Power,374.27051586599356
2040,FR,PHS,95,Power,373.8962453501275
2040,FR,PHS,96,Power,373.5223491047774
2040,FR,PHS,97,Power,373.14882675567253
2040,FR,PHS,98,Power,372.7756779289169
2040,FR,PHS,99,Power,378.4029022509879
2040,FR,PHS,100,Power,384.0244993487369
2040,FR,PHS,101,Power,389.6404748493881
2040,FR,PHS,102,Power,395.2508343745387
2040,FR,PHS,103,Power,400.85558354016416
2040,FR,PHS,104,Power,406.4547279566239
2040,FR,PHS,105,Power,406.0482732286673
2040,FR,PHS,106,Power,405.64222495543856
2040,FR,PHS,107,Power,405.23658273048306
2040,FR,PHS,108,Power,404.8313461477526
2040,FR,PHS,109,Power,404.4265148016048
2040,FR,PHS,110,Power,404.0220882868031
2040,FR,PHS,111,Power,403.6180661985163
2040,FR,PHS,112,Power,403.2144481323177
2040,FR,PHS,113,Power,402.81123368418537
2040,FR,PHS,114,Power,402.4084224505011
2040,FR,PHS,115,Power,402.00601402805063
2040,FR,PHS,116,Power,401.60400801402255
2040,FR,PHS,117,Power,401.2024040060085
2040,FR,PHS,118,Power,400.80120160200244
2040,FR,PHS,119,Power,400.40040040040043
2040,FR,PHS,120,Power,400.0
2040,FR,H2Tank,1,H2,50.0
2040,FR,H2Tank,2,H2,50.0
2040,FR,H2Tank,3,H2,50.0
2040,FR,H2Tank,4,H2,50.0
2040,FR,H2Tank,5,H2,50.0
2040,FR,H2Tank,6,H2,50.0
2040,FR,H2Tank,7,H2,50.0
2040,FR,H2Tank,8,H2,50.0
2040,FR,H2Tank,9,H2,50.0
2040,FR,H2Tank,10,H2,50.0
2040,FR,H2Tank,11,H2,57.5282897535
2040,FR,H2Tank,12,H2,69.4463437535
2040,FR,H2Tank,13,H2,69.4463437535
2040,FR,H2Tank,14,H2,69.4463437535
2040,FR,H2Tank,15,H2,69.4463437535
2040,FR,H2Tank,16,H2,55.74020340262281
2040,FR,H2Tank,17,H2,45.445049951276616
2040,FR,H2Tank,18,H2,45.445049951276616
2040,FR,H2Tank,19,H2,45.445049951276616
2040,FR,H2Tank,20,H2,45.445049951276616
2040,FR,H2Tank,21,H2,38.84390289729884
2040,FR,H2Tank,22,H2,38.84390289729884
2040,FR,H2Tank,23,H2,19.709274399966432
2040,FR,H2Tank,24,H2,0.14875093864645095
2040,FR,H2Tank,25,H2,0.0
2040,FR,H2Tank,26,H2,0.0
2040,FR,H2Tank,27,H2,0.0
2040,FR,H2Tank,28,H2,4.091513843013347
2040,FR,H2Tank,29,H2,17.01646372097668
2040,FR,H2Tank,30,H2,40.76646372097668
2040,FR,H2Tank,31,H2,62.24158071579333
2040,FR,H2Tank,32,H2,77.98564347031
2040,FR,H2Tank,33,H2,77.98564347031
2040,FR,H2Tank,34,H2,77.98564347031
2040,FR,H2Tank,35,H2,80.10098727115239
2040,FR,H2Tank,36,H2,83.10252107796198
2040,FR,H2Tank,37,H2,83.10252107796198
2040,FR,H2Tank,38,H2,70.27442371367229
2040,FR,H2Tank,39,H2,56.5682833627951
2040,FR,H2Tank,40,H2,47.851614290095846
2040,FR,H2Tank,41,H2,39.48244924728246
2040,FR,H2Tank,42,H2,39.48244924728246
2040,FR,H2Tank,43,H2,39.48244924728246
2040,FR,H2Tank,44,H2,39.48244924728246
2040,FR,H2Tank,45,H2,39.48244924728246
2040,FR,H2Tank,46,H2,36.21863128219982
2040,FR,H2Tank,47,H2,22.51249093132263
2040,FR,H2Tank,48,H2,8.80635058044544
2040,FR,H2Tank,49,H2,0.0
2040,FR,H2Tank,50,H2,-0.0
2040,FR,H2Tank,51,H2,10.594422648791669
2040,FR,H2Tank,52,H2,34.34442264879167
2040,FR,H2Tank,53,H2,58.09442264879167
2040,FR,H2Tank,54,H2,81.84442264879166
2040,FR,H2Tank,55,H2,100.0
2040,FR,H2Tank,56,H2,100.0
2040,FR,H2Tank,57,H2,100.0
2040,FR,H2Tank,58,H2,100.0
2040,FR,H2Tank,59,H2,100.0
2040,FR,H2Tank,60,H2,100.0
2040,FR,H2Tank,61,H2,100.0
2040,FR,H2Tank,62,H2,100.0
2040,FR,H2Tank,63,H2,100.0
2040,FR,H2Tank,64,H2,100.0
2040,FR,H2Tank,65,H2,100.0
2040,FR,H2Tank,66,H2,89.43094774385965
2040,FR,H2Tank,67,H2,77.59955475087719
2040,FR,H2Tank,68,H2,65.94000344526316
2040,FR,H2Tank,69,H2,56.477996220701755
2040,FR,H2Tank,70,H2,51.77626341877193
2040,FR,H2Tank,71,H2,46.33207586650148
2040,FR,H2Tank,72,H2,32.625935515624285
2040,FR,H2Tank,73,H2,22.4978577761637
2040,FR,H2Tank,74,H2,28.787438804080367
2040,FR,H2Tank,75,H2,52.53743880408037
2040,FR,H2Tank,76,H2,76.28743880408037
2040,FR,H2Tank,77,H2,100.0
2040,FR,H2Tank,78,H2,100.0
2040,FR,H2Tank,79,H2,100.0
2040,FR,H2Tank,80,H2,100.0
2040,FR,H2Tank,81,H2,100.0
2040,FR,H2Tank,82,H2,100.0
2040,FR,H2Tank,83,H2,100.0
2040,FR,H2Tank,84,H2,100.0
2040,FR,H2Tank,85,H2,100.0
2040,FR,H2Tank,86,H2,100.0
2040,FR,H2Tank,87,H2,100.0
2040,FR,H2Tank,88,H2,100.0
2040,FR,H2Tank,89,H2,100.0
2040,FR,H2Tank,90,H2,100.0
2040,FR,H2Tank,91,H2,100.0
2040,FR,H2Tank,92,H2,92.42511649648029
2040,FR,H2Tank,93,H2,88.87402064729746
2040,FR,H2Tank,94,H2,79.63194677762985
2040,FR,H2Tank,95,H2,67.67530779517371
2040,FR,H2Tank,96,H2,57.816342570612306
2040,FR,H2Tank,97,H2,57.816342570612306
2040,FR,H2Tank,98,H2,57.816342570612306
2040,FR,H2Tank,99,H2,67.66135021658017
2040,FR,H2Tank,100,H2,74.52358533922182
2040,FR,H2Tank,101,H2,84.21653748353849
2040,FR,H2Tank,102,H2,96.08768256150515
2040,FR,H2Tank,103,H2,100.0
2040,FR,H2Tank,104,H2,100.0
2040,FR,H2Tank,105,H2,100.0
2040,FR,H2Tank,106,H2,100.0
2040,FR,H2Tank,107,H2,100.0
2040,FR,H2Tank,108,H2,86.29385964912281
2040,FR,H2Tank,109,H2,86.29385964912281
2040,FR,H2Tank,110,H2,70.70408991597974
2040,FR,H2Tank,111,H2,70.70408991597974
2040,FR,H2Tank,112,H2,56.997949565102545
2040,FR,H2Tank,113,H2,56.997949565102545
2040,FR,H2Tank,114,H2,51.594538909059125
2040,FR,H2Tank,115,H2,50.0
2040,FR,H2Tank,116,H2,50.0
2040,FR,H2Tank,117,H2,50.0
2040,FR,H2Tank,118,H2,50.0
2040,FR,H2Tank,119,H2,50.0
2040,FR,H2Tank,120,H2,50.0
2040,NO,Battery,1,Power,56.129467235181586
2040,NO,Battery,2,Power,53.692903983450115
2040,NO,Battery,3,Power,50.811891227977306
2040,NO,Battery,4,Power,44.524640256281856
2040,NO,Battery,5,Power,41.06459159191348
2040,NO,Battery,6,Power,36.881639188027975
2040,NO,Battery,7,Power,27.960407118031757
2040,NO,Battery,8,Power,23.17976197021937
2040,NO,Battery,9,Power,23.063863160368275
2040,NO,Battery,10,Power,22.948543844566437
2040,NO,Battery,11,Power,22.833801125343605
2040,NO,Battery,12,Power,18.401553996383555
2040,NO,Battery,13,Power,14.77236134417941
2040,NO,Battery,14,Power,7.445473677458511
2040,NO,Battery,15,Power,3.1838863357378813
2040,NO,Battery,16,Power,0.5572565896147423
2040,NO,Battery,17,Power,-0.0
2040,NO,Battery,18,Power,0.0
